States/UTs,Season,Crop,Year,"Area
(In '000 Hectare)","Production
(In '000 Tonne)","Yield
(In Kg./Hectare)"
Nagaland,Kharif,Urad,1996-1997,6.50,6.00,923
Nagaland,Rabi,Urad,1996-1997,-,1.40,-
Nagaland,Total,Urad,1996-1997,6.50,7.40,1138
Odisha,Kharif,Urad,1996-1997,118.30,31.20,264
Odisha,Rabi,Urad,1996-1997,4.80,-,0
Odisha,Total,Urad,1996-1997,123.10,31.20,253
Puducherry,Rabi,Urad,1996-1997,3.60,2.00,556
Puducherry,Total,Urad,1996-1997,3.60,2.00,556
Punjab,Kharif,Urad,1996-1997,6.30,2.90,460
Punjab,Total,Urad,1996-1997,6.30,2.90,460
Rajasthan,Kharif,Urad,1996-1997,204.20,72.70,356
Rajasthan,Total,Urad,1996-1997,204.20,72.70,356
Sikkim,Kharif,Urad,1996-1997,0.10,0.10,1000
Sikkim,Rabi,Urad,1996-1997,4.30,3.20,744
Sikkim,Total,Urad,1996-1997,4.40,3.30,750
Tamil Nadu,Kharif,Urad,1996-1997,62.60,22.90,366
Tamil Nadu,Rabi,Urad,1996-1997,142.00,52.10,367
Tamil Nadu,Total,Urad,1996-1997,204.60,75.00,367
Tripura,Kharif,Urad,1996-1997,1.50,0.80,533
Tripura,Rabi,Urad,1996-1997,0.50,0.20,400
Tripura,Total,Urad,1996-1997,2.00,1.00,500
Uttar Pradesh,Kharif,Urad,1996-1997,261.30,109.00,417
Uttar Pradesh,Rabi,Urad,1996-1997,69.00,38.00,551
Uttar Pradesh,Total,Urad,1996-1997,330.30,147.00,445
West Bengal,Kharif,Urad,1996-1997,72.00,43.80,608
West Bengal,Rabi,Urad,1996-1997,16.90,10.20,604
West Bengal,Total,Urad,1996-1997,88.90,54.00,607
India,Kharif,Urad,1996-1997,2240.00,909.80,406
India,Rabi,Urad,1996-1997,767.40,438.20,571
India,Total,Urad,1996-1997,3007.40,1348.00,448
Andaman & Nicobar Islands,Rabi,Urad,1997-1998,2.40,1.70,708
Andaman & Nicobar Islands,Total,Urad,1997-1998,2.40,1.70,708
Andhra Pradesh,Kharif,Urad,1997-1998,89.00,25.00,281
Andhra Pradesh,Rabi,Urad,1997-1998,413.00,282.00,683
Andhra Pradesh,Total,Urad,1997-1998,502.00,307.00,612
Arunachal Pradesh,Kharif,Urad,1997-1998,2.90,2.80,966
Arunachal Pradesh,Total,Urad,1997-1998,2.90,2.80,966
Assam,Rabi,Urad,1997-1998,40.50,20.60,509
Assam,Total,Urad,1997-1998,40.50,20.60,509
Bihar,Kharif,Urad,1997-1998,72.60,47.20,650
Bihar,Total,Urad,1997-1998,72.60,47.20,650
Gujarat,Kharif,Urad,1997-1998,131.40,83.70,637
Gujarat,Total,Urad,1997-1998,131.40,83.70,637
Haryana,Kharif,Urad,1997-1998,1.50,0.80,533
Haryana,Total,Urad,1997-1998,1.50,0.80,533
Himachal Pradesh,Kharif,Urad,1997-1998,10.40,3.30,317
Himachal Pradesh,Total,Urad,1997-1998,10.40,3.30,317
Jammu & Kashmir,Kharif,Urad,1997-1998,14.70,6.00,408
Jammu & Kashmir,Total,Urad,1997-1998,14.70,6.00,408
Karnataka,Kharif,Urad,1997-1998,139.30,30.70,220
Karnataka,Rabi,Urad,1997-1998,7.50,4.00,533
Karnataka,Total,Urad,1997-1998,146.80,34.70,236
Kerala,Kharif,Urad,1997-1998,4.70,3.70,787
Kerala,Total,Urad,1997-1998,4.70,3.70,787
Madhya Pradesh,Kharif,Urad,1997-1998,536.30,187.00,349
Madhya Pradesh,Rabi,Urad,1997-1998,21.10,4.40,209
Madhya Pradesh,Total,Urad,1997-1998,557.40,191.40,343
Maharashtra,Kharif,Urad,1997-1998,524.90,210.40,401
Maharashtra,Rabi,Urad,1997-1998,13.50,5.70,422
Maharashtra,Total,Urad,1997-1998,538.40,216.10,401
Nagaland,Kharif,Urad,1997-1998,8.00,5.90,738
Nagaland,Total,Urad,1997-1998,8.00,5.90,738
Odisha,Kharif,Urad,1997-1998,150.70,47.20,313
Odisha,Rabi,Urad,1997-1998,4.80,1.40,292
Odisha,Total,Urad,1997-1998,155.50,48.60,313
Puducherry,Rabi,Urad,1997-1998,3.20,1.20,375
Puducherry,Total,Urad,1997-1998,3.20,1.20,375
Punjab,Kharif,Urad,1997-1998,5.10,1.90,373
Punjab,Total,Urad,1997-1998,5.10,1.90,373
Rajasthan,Kharif,Urad,1997-1998,208.30,97.00,466
Rajasthan,Total,Urad,1997-1998,208.30,97.00,466
Sikkim,Kharif,Urad,1997-1998,0.10,0.10,1000
Sikkim,Rabi,Urad,1997-1998,4.30,3.20,744
Sikkim,Total,Urad,1997-1998,4.40,3.30,750
Tamil Nadu,Kharif,Urad,1997-1998,59.60,27.80,466
Tamil Nadu,Rabi,Urad,1997-1998,158.60,74.00,467
Tamil Nadu,Total,Urad,1997-1998,218.20,101.80,467
Tripura,Kharif,Urad,1997-1998,1.20,0.60,500
Tripura,Rabi,Urad,1997-1998,0.50,0.20,400
Tripura,Total,Urad,1997-1998,1.70,0.80,471
Uttar Pradesh,Kharif,Urad,1997-1998,292.10,122.10,418
Uttar Pradesh,Rabi,Urad,1997-1998,68.10,30.80,452
Uttar Pradesh,Total,Urad,1997-1998,360.20,152.90,425
West Bengal,Kharif,Urad,1997-1998,69.30,43.70,631
West Bengal,Rabi,Urad,1997-1998,16.70,10.60,635
West Bengal,Total,Urad,1997-1998,86.00,54.30,631
India,Kharif,Urad,1997-1998,2312.60,939.80,406
India,Rabi,Urad,1997-1998,751.80,438.10,583
India,Total,Urad,1997-1998,3064.40,1377.90,450
Andaman & Nicobar Islands,Kharif,Urad,1998-1999,-,-,903
Andaman & Nicobar Islands,Rabi,Urad,1998-1999,0.70,0.50,714
Andaman & Nicobar Islands,Total,Urad,1998-1999,0.70,0.50,714
Andhra Pradesh,Kharif,Urad,1998-1999,76.00,31.00,408
Andhra Pradesh,Rabi,Urad,1998-1999,354.00,231.00,653
Andhra Pradesh,Total,Urad,1998-1999,430.00,262.00,609
Arunachal Pradesh,Kharif,Urad,1998-1999,3.10,2.80,903
Arunachal Pradesh,Total,Urad,1998-1999,3.10,2.80,903
Assam,Rabi,Urad,1998-1999,43.40,21.80,502
Assam,Total,Urad,1998-1999,43.40,-,-
Bihar,Kharif,Urad,1998-1999,69.90,48.30,691
Bihar,Total,Urad,1998-1999,69.90,48.30,691
Dadra & Nagar Haveli  ,Kharif,Urad,1998-1999,1.50,1.40,933
Dadra & Nagar Haveli  ,Total,Urad,1998-1999,1.50,1.40,933
Gujarat,Kharif,Urad,1998-1999,125.20,75.20,601
Gujarat,Total,Urad,1998-1999,125.20,75.20,601
Haryana,Kharif,Urad,1998-1999,1.30,0.20,154
Haryana,Total,Urad,1998-1999,1.30,0.20,154
Himachal Pradesh,Kharif,Urad,1998-1999,10.40,3.30,317
Himachal Pradesh,Total,Urad,1998-1999,10.40,3.30,317
Jammu & Kashmir,Kharif,Urad,1998-1999,14.50,6.00,414
Jammu & Kashmir,Total,Urad,1998-1999,14.50,6.00,414
Karnataka,Kharif,Urad,1998-1999,135.90,45.90,338
Karnataka,Rabi,Urad,1998-1999,6.80,4.70,691
Karnataka,Total,Urad,1998-1999,142.70,50.60,355
Kerala,Kharif,Urad,1998-1999,4.10,3.10,756
Kerala,Total,Urad,1998-1999,4.10,3.10,756
Madhya Pradesh,Kharif,Urad,1998-1999,535.60,172.00,321
Madhya Pradesh,Rabi,Urad,1998-1999,18.70,3.50,187
Madhya Pradesh,Total,Urad,1998-1999,554.30,175.50,317
Maharashtra,Kharif,Urad,1998-1999,531.50,338.00,636
Maharashtra,Rabi,Urad,1998-1999,14.60,6.40,438
Maharashtra,Total,Urad,1998-1999,546.10,344.40,631
Nagaland,Kharif,Urad,1998-1999,7.00,5.60,800
Nagaland,Total,Urad,1998-1999,7.00,5.60,800
Odisha,Kharif,Urad,1998-1999,136.10,37.60,276
Odisha,Rabi,Urad,1998-1999,2.50,0.50,200
Odisha,Total,Urad,1998-1999,138.60,38.10,275
Puducherry,Rabi,Urad,1998-1999,3.40,1.90,559
Punjab,Kharif,Urad,1998-1999,4.20,2.00,476
Punjab,Total,Urad,1998-1999,4.20,2.00,476
Rajasthan,Kharif,Urad,1998-1999,172.00,54.70,318
Rajasthan,Total,Urad,1998-1999,172.00,54.70,318
Sikkim,Kharif,Urad,1998-1999,0.10,0.10,1000
Sikkim,Rabi,Urad,1998-1999,4.30,3.00,698
Sikkim,Total,Urad,1998-1999,4.40,3.10,705
Tamil Nadu,Kharif,Urad,1998-1999,76.60,39.70,518
Tamil Nadu,Rabi,Urad,1998-1999,149.50,77.40,518
Tamil Nadu,Total,Urad,1998-1999,226.10,117.10,518
Tripura,Kharif,Urad,1998-1999,1.00,0.50,500
Tripura,Rabi,Urad,1998-1999,-,0.20,-
Tripura,Total,Urad,1998-1999,1.00,0.70,700
Uttar Pradesh,Kharif,Urad,1998-1999,287.70,77.00,268
Uttar Pradesh,Rabi,Urad,1998-1999,60.70,28.80,474
Uttar Pradesh,Total,Urad,1998-1999,348.40,105.80,304
West Bengal,Kharif,Urad,1998-1999,58.90,25.10,426
West Bengal,Rabi,Urad,1998-1999,15.10,9.70,642
West Bengal,Total,Urad,1998-1999,74.00,34.80,470
India,Kharif,Urad,1998-1999,2242.50,961.10,429
India,Rabi,Urad,1998-1999,673.50,388.90,577
India,Total,Urad,1998-1999,2916.00,1350.00,463
Andaman & Nicobar Islands,Rabi,Urad,1999-2000,0.90,0.30,333
Andaman & Nicobar Islands,Total,Urad,1999-2000,0.90,-,333
Andhra Pradesh,Kharif,Urad,1999-2000,80.20,48.00,599
Andhra Pradesh,Rabi,Urad,1999-2000,380.50,247.10,649
Andhra Pradesh,Total,Urad,1999-2000,460.70,295.00,641
Arunachal Pradesh,Kharif,Urad,1999-2000,3.10,2.90,935
Arunachal Pradesh,Total,Urad,1999-2000,3.10,3.00,935
Assam,Rabi,Urad,1999-2000,39.10,21.80,558
Bihar,Kharif,Urad,1999-2000,70.60,51.00,722
Bihar,Total,Urad,1999-2000,70.60,51.00,722
Dadra & Nagar Haveli  ,Kharif,Urad,1999-2000,1.50,0.90,600
Dadra & Nagar Haveli  ,Total,Urad,1999-2000,1.50,1.00,600
Gujarat,Kharif,Urad,1999-2000,109.30,38.40,351
Gujarat,Total,Urad,1999-2000,109.30,38.00,351
Haryana,Kharif,Urad,1999-2000,0.70,0.20,286
Haryana,Total,Urad,1999-2000,0.70,0.00,286
Himachal Pradesh,Kharif,Urad,1999-2000,11.60,4.50,388
Himachal Pradesh,Total,Urad,1999-2000,11.60,5.00,388
Jammu & Kashmir,Kharif,Urad,1999-2000,15.40,6.30,409
Jammu & Kashmir,Total,Urad,1999-2000,15.40,6.00,409
Karnataka,Kharif,Urad,1999-2000,118.50,38.90,328
Karnataka,Rabi,Urad,1999-2000,11.50,4.30,374
Karnataka,Total,Urad,1999-2000,130.00,43.00,332
Kerala,Kharif,Urad,1999-2000,2.80,2.10,750
Kerala,Total,Urad,1999-2000,2.80,2.00,750
Madhya Pradesh,Kharif,Urad,1999-2000,546.90,172.20,315
Madhya Pradesh,Rabi,Urad,1999-2000,15.80,5.20,329
Madhya Pradesh,Total,Urad,1999-2000,562.70,177.00,315
Maharashtra,Kharif,Urad,1999-2000,549.00,269.60,491
Maharashtra,Rabi,Urad,1999-2000,17.10,8.00,468
Maharashtra,Total,Urad,1999-2000,566.10,278.00,490
Nagaland,Kharif,Urad,1999-2000,8.50,5.80,682
Nagaland,Total,Urad,1999-2000,8.50,6.00,682
Odisha,Kharif,Urad,1999-2000,110.00,29.10,265
Odisha,Rabi,Urad,1999-2000,2.10,0.40,190
Odisha,Total,Urad,1999-2000,112.10,30.00,263
Puducherry,Rabi,Urad,1999-2000,3.20,2.50,781
Puducherry,Total,Urad,1999-2000,3.20,-,-
Punjab,Kharif,Urad,1999-2000,4.10,1.90,463
Punjab,Total,Urad,1999-2000,4.10,2.00,463
Rajasthan,Kharif,Urad,1999-2000,119.80,33.90,283
Rajasthan,Total,Urad,1999-2000,119.80,34.00,283
Sikkim,Kharif,Urad,1999-2000,0.10,0.10,1000
Sikkim,Rabi,Urad,1999-2000,4.30,3.30,767
Sikkim,Total,Urad,1999-2000,4.40,3.00,773
Tamil Nadu,Kharif,Urad,1999-2000,93.20,46.20,496
Tamil Nadu,Rabi,Urad,1999-2000,215.70,93.20,432
Tamil Nadu,Total,Urad,1999-2000,308.90,139.00,451
Tripura,Kharif,Urad,1999-2000,0.80,0.40,500
Tripura,Rabi,Urad,1999-2000,0.50,0.20,400
Tripura,Total,Urad,1999-2000,1.30,1.00,462
Uttar Pradesh,Kharif,Urad,1999-2000,272.00,113.00,415
Uttar Pradesh,Rabi,Urad,1999-2000,59.00,34.30,581
Uttar Pradesh,Total,Urad,1999-2000,331.00,147.00,445
West Bengal,Kharif,Urad,1999-2000,60.30,35.50,589
West Bengal,Rabi,Urad,1999-2000,23.80,18.40,773
West Bengal,Total,Urad,1999-2000,84.10,54.00,641
India,Kharif,Urad,1999-2000,2166.80,892.20,412
India,Rabi,Urad,1999-2000,772.60,438.70,568
India,Total,Urad,1999-2000,2939.40,1331.00,453
Andaman & Nicobar Islands,Rabi,Urad,2000-2001,0.70,0.40,571
Andaman & Nicobar Islands,Total,Urad,2000-2001,0.70,0.40,571
Andhra Pradesh,Kharif,Urad,2000-2001,99.00,28.00,283
Andhra Pradesh,Rabi,Urad,2000-2001,455.80,362.30,795
Andhra Pradesh,Total,Urad,2000-2001,554.80,390.30,703
Arunachal Pradesh,Kharif,Urad,2000-2001,2.50,2.60,1040
Arunachal Pradesh,Total,Urad,2000-2001,2.50,2.60,1040
Assam,Rabi,Urad,2000-2001,37.10,21.00,566
Assam,Total,Urad,2000-2001,37.10,21.00,566
Bihar,Kharif,Urad,2000-2001,32.00,20.30,634
Bihar,Total,Urad,2000-2001,32.00,20.30,634
Chhattisgarh,Kharif,Urad,2000-2001,116.70,32.90,282
Chhattisgarh,Rabi,Urad,2000-2001,5.20,1.20,231
Chhattisgarh,Total,Urad,2000-2001,121.90,34.10,280
Dadra & Nagar Haveli  ,Kharif,Urad,2000-2001,1.50,1.60,1067
Dadra & Nagar Haveli  ,Total,Urad,2000-2001,1.50,1.60,1067
Gujarat,Kharif,Urad,2000-2001,84.00,24.70,294
Gujarat,Total,Urad,2000-2001,84.00,24.70,294
Haryana,Kharif,Urad,2000-2001,1.20,0.20,167
Haryana,Total,Urad,2000-2001,1.20,0.20,167
Himachal Pradesh,Kharif,Urad,2000-2001,11.00,5.50,500
Himachal Pradesh,Total,Urad,2000-2001,11.00,5.50,500
Jammu & Kashmir,Kharif,Urad,2000-2001,12.10,4.90,405
Jammu & Kashmir,Total,Urad,2000-2001,12.10,4.90,405
Jharkhand,Kharif,Urad,2000-2001,40.00,27.90,698
Jharkhand,Total,Urad,2000-2001,40.00,27.90,698
Karnataka,Kharif,Urad,2000-2001,133.70,51.70,387
Karnataka,Rabi,Urad,2000-2001,11.90,4.20,353
Karnataka,Total,Urad,2000-2001,145.60,55.90,384
Kerala,Kharif,Urad,2000-2001,1.40,1.10,786
Kerala,Total,Urad,2000-2001,1.40,1.10,786
Madhya Pradesh,Kharif,Urad,2000-2001,414.20,103.50,250
Madhya Pradesh,Rabi,Urad,2000-2001,6.00,2.30,383
Madhya Pradesh,Total,Urad,2000-2001,420.20,105.80,252
Maharashtra,Kharif,Urad,2000-2001,574.00,205.10,357
Maharashtra,Total,Urad,2000-2001,574.00,205.10,357
Nagaland,Kharif,Urad,2000-2001,8.00,6.10,763
Nagaland,Total,Urad,2000-2001,8.00,6.10,763
Odisha,Kharif,Urad,2000-2001,108.10,27.00,250
Odisha,Rabi,Urad,2000-2001,1.00,0.30,300
Odisha,Total,Urad,2000-2001,109.10,27.30,250
Puducherry,Kharif,Urad,2000-2001,-,2.10,-
Puducherry,Rabi,Urad,2000-2001,3.40,2.10,618
Puducherry,Total,Urad,2000-2001,3.40,4.20,1235
Punjab,Kharif,Urad,2000-2001,3.50,1.70,486
Punjab,Total,Urad,2000-2001,3.50,1.70,486
Rajasthan,Kharif,Urad,2000-2001,112.80,32.50,288
Rajasthan,Total,Urad,2000-2001,112.80,32.50,288
Sikkim,Kharif,Urad,2000-2001,0.10,0.10,1000
Sikkim,Rabi,Urad,2000-2001,3.70,2.70,730
Sikkim,Total,Urad,2000-2001,3.80,2.80,737
Tamil Nadu,Kharif,Urad,2000-2001,69.90,36.80,526
Tamil Nadu,Rabi,Urad,2000-2001,205.70,90.40,439
Tamil Nadu,Total,Urad,2000-2001,275.60,127.20,462
Tripura,Kharif,Urad,2000-2001,2.00,1.10,550
Tripura,Rabi,Urad,2000-2001,0.30,0.20,667
Tripura,Total,Urad,2000-2001,2.30,1.30,565
Uttar Pradesh,Kharif,Urad,2000-2001,322.30,134.00,416
Uttar Pradesh,Rabi,Urad,2000-2001,62.90,28.90,459
Uttar Pradesh,Total,Urad,2000-2001,385.20,162.90,423
Uttarakhand,Kharif,Urad,2000-2001,8.70,3.60,414
Uttarakhand,Total,Urad,2000-2001,8.70,3.60,414
West Bengal,Kharif,Urad,2000-2001,56.20,27.80,495
West Bengal,Rabi,Urad,2000-2001,13.90,8.80,633
West Bengal,Total,Urad,2000-2001,70.10,36.60,522
India,Kharif,Urad,2000-2001,2204.40,772.00,350
India,Rabi,Urad,2000-2001,806.90,524.40,650
India,Total,Urad,2000-2001,3011.30,1296.40,431
Andaman & Nicobar Islands,Rabi,Urad,2001-2002,0.40,0.20,500
Andaman & Nicobar Islands,Total,Urad,2001-2002,0.40,0.20,500
Andhra Pradesh,Kharif,Urad,2001-2002,107.00,44.50,416
Andhra Pradesh,Rabi,Urad,2001-2002,520.00,338.00,650
Andhra Pradesh,Total,Urad,2001-2002,627.00,382.50,610
Arunachal Pradesh,Kharif,Urad,2001-2002,4.20,4.70,1119
Arunachal Pradesh,Total,Urad,2001-2002,4.20,4.70,1119
Assam,Rabi,Urad,2001-2002,41.80,23.20,555
Bihar,Kharif,Urad,2001-2002,32.00,21.50,672
Bihar,Rabi,Urad,2001-2002,5.50,1.30,236
Bihar,Total,Urad,2001-2002,37.50,22.80,608
Chhattisgarh,Kharif,Urad,2001-2002,113.50,35.00,308
Chhattisgarh,Total,Urad,2001-2002,113.50,35.00,308
Dadra & Nagar Haveli  ,Kharif,Urad,2001-2002,1.90,1.80,947
Dadra & Nagar Haveli  ,Total,Urad,2001-2002,1.90,1.80,947
Gujarat,Kharif,Urad,2001-2002,113.70,64.10,564
Gujarat,Total,Urad,2001-2002,113.70,64.10,564
Haryana,Kharif,Urad,2001-2002,1.30,0.20,154
Haryana,Total,Urad,2001-2002,1.30,0.20,154
Himachal Pradesh,Kharif,Urad,2001-2002,10.00,3.30,330
Himachal Pradesh,Total,Urad,2001-2002,10.00,3.30,330
Jammu & Kashmir,Kharif,Urad,2001-2002,12.90,5.40,419
Jammu & Kashmir,Total,Urad,2001-2002,12.90,5.40,419
Jharkhand,Kharif,Urad,2001-2002,3.90,2.60,667
Jharkhand,Total,Urad,2001-2002,3.90,2.60,667
Karnataka,Kharif,Urad,2001-2002,150.60,55.60,369
Karnataka,Rabi,Urad,2001-2002,11.90,4.40,370
Karnataka,Total,Urad,2001-2002,162.50,60.00,369
Kerala,Kharif,Urad,2001-2002,1.40,1.10,786
Kerala,Total,Urad,2001-2002,1.40,1.10,786
Madhya Pradesh,Kharif,Urad,2001-2002,443.10,160.20,362
Madhya Pradesh,Rabi,Urad,2001-2002,6.80,2.20,324
Madhya Pradesh,Total,Urad,2001-2002,449.90,162.40,361
Maharashtra,Kharif,Urad,2001-2002,588.00,256.00,435
Maharashtra,Rabi,Urad,2001-2002,12.00,6.00,500
Maharashtra,Total,Urad,2001-2002,600.00,262.00,437
Nagaland,Kharif,Urad,2001-2002,10.00,8.40,840
Nagaland,Total,Urad,2001-2002,10.00,8.40,840
Odisha,Kharif,Urad,2001-2002,147.00,44.00,299
Odisha,Rabi,Urad,2001-2002,1.90,0.60,316
Odisha,Total,Urad,2001-2002,148.90,44.60,300
Puducherry,Rabi,Urad,2001-2002,0.80,0.40,500
Punjab,Kharif,Urad,2001-2002,4.50,1.80,400
Punjab,Total,Urad,2001-2002,4.50,1.80,400
Rajasthan,Kharif,Urad,2001-2002,181.50,65.70,362
Rajasthan,Total,Urad,2001-2002,181.50,65.70,362
Sikkim,Kharif,Urad,2001-2002,0.10,0.10,1000
Sikkim,Rabi,Urad,2001-2002,4.10,3.00,732
Sikkim,Total,Urad,2001-2002,4.20,3.10,738
Tamil Nadu,Kharif,Urad,2001-2002,71.00,30.20,425
Tamil Nadu,Rabi,Urad,2001-2002,218.10,95.60,438
Tamil Nadu,Total,Urad,2001-2002,289.10,125.80,435
Tripura,Kharif,Urad,2001-2002,0.80,0.50,625
Tripura,Rabi,Urad,2001-2002,0.40,0.20,500
Tripura,Total,Urad,2001-2002,1.20,0.70,583
Uttar Pradesh,Kharif,Urad,2001-2002,362.90,148.00,408
Uttar Pradesh,Rabi,Urad,2001-2002,60.00,30.00,500
Uttar Pradesh,Total,Urad,2001-2002,422.90,178.00,421
Uttarakhand,Kharif,Urad,2001-2002,9.80,6.10,622
Uttarakhand,Total,Urad,2001-2002,9.80,6.10,622
West Bengal,Kharif,Urad,2001-2002,49.30,32.30,655
West Bengal,Rabi,Urad,2001-2002,13.50,14.20,1052
West Bengal,Total,Urad,2001-2002,62.80,46.50,740
India,Kharif,Urad,2001-2002,2406.20,980.00,407
India,Rabi,Urad,2001-2002,896.80,519.10,579
India,Total,Urad,2001-2002,3303.00,1499.10,454
Andaman & Nicobar Islands,Rabi,Urad,2002-2003,1.30,0.60,462
Andaman & Nicobar Islands,Total,Urad,2002-2003,1.30,0.60,462
Andhra Pradesh,Kharif,Urad,2002-2003,110.00,45.00,409
Andhra Pradesh,Rabi,Urad,2002-2003,584.30,330.80,566
Andhra Pradesh,Total,Urad,2002-2003,694.30,375.80,541
Arunachal Pradesh,Kharif,Urad,2002-2003,3.10,3.30,1065
Arunachal Pradesh,Total,Urad,2002-2003,3.10,3.30,1065
Assam,Rabi,Urad,2002-2003,40.00,20.00,500
Assam,Total,Urad,2002-2003,40.00,-,-
Bihar,Kharif,Urad,2002-2003,25.10,18.60,741
Bihar,Total,Urad,2002-2003,25.10,18.60,741
Chhattisgarh,Kharif,Urad,2002-2003,106.30,28.00,263
Chhattisgarh,Rabi,Urad,2002-2003,6.20,1.40,226
Chhattisgarh,Total,Urad,2002-2003,112.50,29.40,261
Dadra & Nagar Haveli  ,Kharif,Urad,2002-2003,1.50,1.20,800
Dadra & Nagar Haveli  ,Total,Urad,2002-2003,1.50,1.20,800
Gujarat,Kharif,Urad,2002-2003,121.60,45.30,373
Gujarat,Total,Urad,2002-2003,121.60,45.30,373
Haryana,Kharif,Urad,2002-2003,2.40,0.30,125
Haryana,Total,Urad,2002-2003,2.40,0.30,125
Himachal Pradesh,Kharif,Urad,2002-2003,10.50,2.20,210
Himachal Pradesh,Total,Urad,2002-2003,10.50,2.20,210
Jammu & Kashmir,Kharif,Urad,2002-2003,14.20,6.00,423
Jammu & Kashmir,Total,Urad,2002-2003,14.20,6.00,423
Jharkhand,Kharif,Urad,2002-2003,56.90,32.70,575
Jharkhand,Total,Urad,2002-2003,56.90,32.70,575
Karnataka,Kharif,Urad,2002-2003,149.40,21.30,143
Karnataka,Rabi,Urad,2002-2003,16.10,1.90,118
Karnataka,Total,Urad,2002-2003,165.50,23.20,140
Kerala,Kharif,Urad,2002-2003,0.30,0.20,667
Kerala,Total,Urad,2002-2003,0.30,0.20,667
Madhya Pradesh,Kharif,Urad,2002-2003,520.90,145.60,280
Madhya Pradesh,Rabi,Urad,2002-2003,5.80,2.20,379
Madhya Pradesh,Total,Urad,2002-2003,526.70,147.80,281
Maharashtra,Kharif,Urad,2002-2003,633.60,359.80,568
Maharashtra,Rabi,Urad,2002-2003,11.80,5.60,475
Maharashtra,Total,Urad,2002-2003,645.40,365.40,566
Nagaland,Kharif,Urad,2002-2003,8.00,8.00,1000
Nagaland,Total,Urad,2002-2003,8.00,8.00,1000
Odisha,Kharif,Urad,2002-2003,115.20,26.30,228
Odisha,Rabi,Urad,2002-2003,2.00,0.80,400
Odisha,Total,Urad,2002-2003,117.20,27.10,231
Puducherry,Rabi,Urad,2002-2003,0.80,0.30,375
Puducherry,Total,Urad,2002-2003,0.80,-,-
Punjab,Kharif,Urad,2002-2003,3.90,1.90,487
Punjab,Total,Urad,2002-2003,3.90,1.90,487
Rajasthan,Kharif,Urad,2002-2003,258.70,47.20,182
Rajasthan,Total,Urad,2002-2003,258.70,47.20,182
Sikkim,Kharif,Urad,2002-2003,0.10,0.10,1000
Sikkim,Rabi,Urad,2002-2003,3.80,2.80,737
Sikkim,Total,Urad,2002-2003,3.90,2.90,744
Tamil Nadu,Kharif,Urad,2002-2003,41.50,13.00,313
Tamil Nadu,Rabi,Urad,2002-2003,162.30,66.50,410
Tamil Nadu,Total,Urad,2002-2003,203.80,79.50,390
Tripura,Kharif,Urad,2002-2003,1.30,0.70,538
Tripura,Rabi,Urad,2002-2003,0.40,0.20,500
Tripura,Total,Urad,2002-2003,1.70,0.90,529
Uttar Pradesh,Kharif,Urad,2002-2003,402.00,160.20,399
Uttar Pradesh,Rabi,Urad,2002-2003,52.00,28.00,538
Uttar Pradesh,Total,Urad,2002-2003,454.00,188.20,415
Uttarakhand,Kharif,Urad,2002-2003,27.00,17.00,630
Uttarakhand,Total,Urad,2002-2003,27.00,17.00,630
West Bengal,Kharif,Urad,2002-2003,48.70,31.80,653
West Bengal,Rabi,Urad,2002-2003,13.50,8.60,637
West Bengal,Total,Urad,2002-2003,62.20,40.40,650
India,Kharif,Urad,2002-2003,2651.10,1004.40,379
India,Rabi,Urad,2002-2003,899.00,469.10,522
India,Total,Urad,2002-2003,3550.10,1473.50,415
Andaman & Nicobar Islands,Rabi,Urad,2003-2004,0.70,0.40,571
Andaman & Nicobar Islands,Total,Urad,2003-2004,0.70,0.40,571
Andhra Pradesh,Kharif,Urad,2003-2004,95.00,67.00,705
Andhra Pradesh,Rabi,Urad,2003-2004,343.00,133.00,388
Andhra Pradesh,Total,Urad,2003-2004,438.00,200.00,457
Arunachal Pradesh,Kharif,Urad,2003-2004,2.90,3.00,1034
Arunachal Pradesh,Total,Urad,2003-2004,2.90,3.00,1034
Assam,Rabi,Urad,2003-2004,40.00,21.00,525
Assam,Total,Urad,2003-2004,40.00,-,-
Bihar,Kharif,Urad,2003-2004,24.20,18.00,744
Bihar,Total,Urad,2003-2004,24.20,18.00,744
Chhattisgarh,Kharif,Urad,2003-2004,115.70,33.60,290
Chhattisgarh,Rabi,Urad,2003-2004,5.60,1.40,250
Chhattisgarh,Total,Urad,2003-2004,121.30,35.00,289
Dadra & Nagar Haveli  ,Kharif,Urad,2003-2004,1.60,1.40,875
Dadra & Nagar Haveli  ,Total,Urad,2003-2004,1.60,1.40,875
Gujarat,Kharif,Urad,2003-2004,107.50,71.30,663
Gujarat,Total,Urad,2003-2004,107.50,71.30,663
Haryana,Kharif,Urad,2003-2004,2.40,0.40,167
Haryana,Total,Urad,2003-2004,2.40,0.40,167
Himachal Pradesh,Kharif,Urad,2003-2004,10.50,2.40,229
Himachal Pradesh,Total,Urad,2003-2004,10.50,2.40,229
Jammu & Kashmir,Kharif,Urad,2003-2004,14.60,6.10,418
Jammu & Kashmir,Total,Urad,2003-2004,14.60,6.10,418
Jharkhand,Kharif,Urad,2003-2004,74.10,32.30,436
Jharkhand,Total,Urad,2003-2004,74.10,32.30,436
Karnataka,Kharif,Urad,2003-2004,129.20,32.50,252
Karnataka,Rabi,Urad,2003-2004,11.40,6.00,526
